Crack volume potential of soil,Depth                [mm]1,Depth                [mm]2,Depth                [mm]3,Bulk Density Moist [g/cc]1,Bulk Density Moist [g/cc]2,Bulk Density Moist [g/cc]3,Ave. AW Incl. Rock Frag1,Ave. AW Incl. Rock Frag2,Ave. AW Incl. Rock Frag3,Ksat. (est.)      [mm/hr]1,Ksat. (est.)      [mm/hr]2,Ksat. (est.)      [mm/hr]3,CN2,GW_DELAY,ALPHA_BF,GWQMN,GW_REVAP,REVAPMN,RCHRG_DP,GW_SPYLD,ALPHA_BF_D,HRU_FR,DIS_STREAM,SLSUBBSN,HRU_SLP,OV_N,LAT_TTIME,SLSOIL,CANMX,ESCO,EPCO,DEP_IMP,CF,CFH,CFDEC,SURLAG,R2ADJ,AREAkm2,WYLDmm
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0004905,35.0,146.341,0.012,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.551069999999996,0.14222328767123293
0.2,294.97,1500.52,2603.47,1.4,1.45,1.55,0.09,0.09,0.08,1.5,1.5,1.5,71.38,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,7.33e-05,35.0,109.756,0.025,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.7042099999999926,0.14220136986301368
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.75e-05,35.0,146.341,0.015,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.5205100000000015,0.13857808219178086
0.2,320.62,974.7,1949.4,1.38,1.4,1.45,0.09,0.09,0.09,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.5e-05,35.0,146.341,0.02,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.7424500000000055,0.14319726027397262
0.2,500.18,1244.02,2244.38,1.35,1.44,1.46,0.11,0.1,0.09,6.54,6.54,6.54,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.5e-05,35.0,146.341,0.016,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.5051499999999999,0.16572054794520547
0.2,166.72,1333.8,1667.25,1.55,1.45,1.45,0.07,0.09,0.08,64.8,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0006967,35.0,146.341,0.01,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.9568699999999892,0.11819726027397427
0.2,307.8,500.18,0.0,1.33,1.36,0.0,0.05,0.01,0.0,6.56,6.56,0.0,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.13e-05,35.0,146.341,0.015,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.03824099999999954,0.15214657534246578
0.2,166.72,654.07,1397.92,1.43,1.32,1.38,0.09,0.09,0.09,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0001329,35.0,109.756,0.036,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,1.2018000000000169,0.15325068493150693
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.67e-05,35.0,109.756,0.026,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.7960499999999965,0.211568493150685
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.29e-05,35.0,146.341,0.015,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.30626000000000264,0.14116027397260275
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0009305,35.0,146.341,0.014,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.5358800000000051,0.1410219178082193
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.04e-05,35.0,109.756,0.021,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.007681599999999975,0.05780547945205485
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,63.96,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.83e-05,35.0,146.341,0.011,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.1285383561643836
0.2,230.85,2282.85,2411.1,1.55,1.48,1.5,0.06,0.08,0.06,201.6,19.44,19.44,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.29e-05,35.0,146.341,0.017,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.1473424657534246
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.09,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.00033,35.0,109.756,0.02,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.13008999999999926,0.15321095890410957
0.2,192.38,0.0,0.0,1.4,0.0,0.0,0.07,0.0,0.0,64.8,0.0,0.0,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,9.2e-06,35.0,146.341,0.011,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.4669100000000005,0.14627260273972606
0.2,525.83,718.2,949.05,1.27,1.26,1.33,0.11,0.09,0.09,6.54,6.54,6.54,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0001971,35.0,146.341,0.019,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.6429200000000029,0.14538219178082196
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0007517,35.0,109.756,0.021,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.14352465753424656
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.09,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003025,35.0,109.756,0.037,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.16080999999999865,0.06377534246575305
0.2,230.85,589.95,910.57,1.45,1.45,1.53,0.09,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.018,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.06896799999999983,0.16856712328767123
0.2,192.38,525.83,2603.47,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0021727,35.0,109.756,0.036,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.0995269999999999,0.04693561643835617
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003346,35.0,109.756,0.036,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.42098999999999936,0.1446178082191781
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003713,35.0,109.756,0.042,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,1.5309999999999748,0.14507534246575343
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.29e-05,35.0,109.756,0.032,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.21425000000000144,0.14378493150685018
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.01,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.053604999999999806,0.15325479452054797
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.96e-05,35.0,146.341,0.012,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.2601699999999971,0.20249589041095895
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,9.2e-06,35.0,146.341,0.013,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.19854931506849324
0.2,128.25,1949.4,0.0,1.35,1.35,0.0,0.1,0.1,0.0,1.52,1.52,0.0,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,6.88e-05,35.0,146.341,0.019,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.20259178082191898
0.2,166.72,654.07,1397.92,1.43,1.32,1.38,0.09,0.09,0.09,1.52,1.52,1.52,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,8.71e-05,35.0,109.756,0.023,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.204395890410959
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,109.756,0.024,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.09317671232876734
0.2,192.38,525.83,2603.47,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003575,35.0,146.341,0.011,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.07648199999999908,0.02544794520547945
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.04e-05,35.0,146.341,0.013,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.10720999999999961,0.14818356164383586
0.2,230.85,589.95,910.57,1.45,1.45,1.53,0.09,0.09,0.08,1.5,1.5,1.5,63.96,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.21e-05,35.0,146.341,0.012,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.11489000000000149,0.13985753424657596
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,76.94,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002613,35.0,109.756,0.036,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.13936027397260367
0.2,192.38,525.83,2603.47,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.75e-05,35.0,109.756,0.041,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.19369315068493115
0.2,525.83,718.2,949.05,1.27,1.26,1.33,0.11,0.09,0.09,6.54,6.54,6.54,63.96,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0005271,35.0,109.756,0.022,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.15313000000000132,0.20487671232876514
0.2,256.5,718.2,1436.4,1.27,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0001879,35.0,73.171,0.076,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.053604999999999806,0.09043835616438366
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.96e-05,35.0,146.341,0.018,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.09184599999999876,0.13596164383561726
0.2,192.38,525.83,2603.47,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002704,35.0,109.756,0.03,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.19133972602739854
0.2,294.97,1500.52,2603.47,1.4,1.45,1.55,0.09,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.29e-05,35.0,109.756,0.026,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.13777000000000214,0.13707671232876717
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.75e-05,35.0,146.341,0.016,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.08416400000000086,0.036739726027397265
0.2,192.38,0.0,0.0,1.4,0.0,0.0,0.07,0.0,0.0,64.8,0.0,0.0,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002063,35.0,109.756,0.02,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.10720999999999961,0.1359972602739726
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002659,35.0,146.341,0.019,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.22960999999999984,0.20420136986301388
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.012,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.10720999999999961,0.029152054794520522
0.2,230.85,589.95,910.57,1.45,1.45,1.53,0.09,0.09,0.08,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,8.25e-05,35.0,109.756,0.027,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.32146000000000147,0.030589041095890813
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.21e-05,35.0,146.341,0.016,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.13008999999999926,0.18666301369863003
0.2,320.62,974.7,1462.05,1.3,1.37,1.38,0.11,0.1,0.1,1.5,1.5,1.5,76.94,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.58e-05,35.0,109.756,0.023,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.061286000000000555,0.15551917808219207
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.75e-05,35.0,109.756,0.042,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.4669100000000005,0.1421219178082192
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002063,35.0,109.756,0.027,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.2200013698630135
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.5e-05,35.0,146.341,0.015,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.3981099999999989,0.14215479452054786
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0004034,35.0,109.756,0.033,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.08416400000000086,0.2208301369863012
0.2,525.83,718.2,949.05,1.27,1.26,1.33,0.11,0.09,0.09,6.54,6.54,6.54,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.008,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.3981099999999989,0.1405534246575342
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.29e-05,35.0,109.756,0.021,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.03824099999999954,0.1602917808219178
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0041025,35.0,146.341,0.014,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.1446041095890411
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003896,35.0,146.341,0.013,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.2048575342465753
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.83e-05,35.0,146.341,0.007,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.3597000000000017,0.14512602739726027
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.04e-05,35.0,146.341,0.017,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.3291399999999968,0.16070410958904113
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,9.2e-06,35.0,146.341,0.005,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.5282000000000079,0.20326986301369868
0.2,294.97,1500.52,2603.47,1.4,1.45,1.55,0.09,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.5e-05,35.0,109.756,0.035,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.14443698630136992
0.2,192.38,0.0,0.0,1.4,0.0,0.0,0.07,0.0,0.0,64.8,0.0,0.0,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.5e-05,35.0,109.756,0.022,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.18992191780822018
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0010772,35.0,109.756,0.042,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.4822700000000075,0.14584109589041097
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0006738,35.0,109.756,0.045,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.09184599999999876,0.14463287671232883
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,9.17e-05,35.0,109.756,0.028,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.5969999999999934,0.20436164383561656
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.83e-05,35.0,109.756,0.022,0.1,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.1609315068493151
0.2,192.38,1949.4,2603.47,1.55,1.6,1.65,0.11,0.09,0.09,7.2,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.38e-05,35.0,146.341,0.012,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.4592299999999953,0.08809452054794543
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.38e-05,35.0,146.341,0.009,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.2755400000000043,0.15706575342465756
0.2,230.85,589.95,910.57,1.45,1.45,1.53,0.09,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0034654,35.0,109.756,0.024,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.1439465753424658
0.2,461.7,846.45,1859.62,1.5,1.5,1.6,0.05,0.05,0.08,662.4,662.4,64.8,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.96e-05,35.0,146.341,0.013,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.03824099999999954,0.12963972602739735
0.2,525.83,718.2,949.05,1.27,1.26,1.33,0.11,0.09,0.09,6.54,6.54,6.54,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002521,35.0,146.341,0.019,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.007681599999999975,0.15285890410958977
0.2,525.83,1692.9,2154.6,1.25,1.35,1.35,0.1,0.1,0.1,64.8,64.8,64.8,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0031537,35.0,146.341,0.015,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.035527397260273964
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.13e-05,35.0,109.756,0.029,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.6736500000000062,0.1339301369863023
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002338,35.0,109.756,0.02,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,1.6074999999999937,0.14124109589041098
0.2,294.97,1500.52,2603.47,1.4,1.45,1.55,0.09,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002429,35.0,109.756,0.032,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.16726986301369864
0.2,166.72,654.07,1397.92,1.43,1.32,1.38,0.09,0.09,0.09,1.52,1.52,1.52,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0005501,35.0,109.756,0.022,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,1.2018000000000169,0.1441575342465754
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.83e-05,35.0,146.341,0.018,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.18911780821917826
0.2,525.83,910.57,1692.9,1.3,1.33,1.4,0.11,0.1,0.1,64.8,64.8,64.8,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,8.71e-05,35.0,109.756,0.027,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.6505999999999974,0.12939041095890413
